Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.875,0,0.0,0.0,0.0,0.21761172442623264,-0.1392715036327889,0.024759378423606915,0.0,0,0.0,0.0,0.0,0.1632087933196745,-0.10445362772459167,0.018569533817705187,0.0,0,0.0,0.0,0.0,0.10880586221311632,-0.06963575181639445,0.012379689211803458,0.0,0,0,0.050773051146078704,-0.004403500068983261,0,0,0,0
3.9367719390925116,0.5379196068885755,0.7427813527082074,0.0,0.0,0.0,0.0,0.0,0.0,0.4034397051664317,0.5570860145311556,0.0,0.0,0.0,0.0,0.0,0.0,0.26895980344428777,0.3713906763541037,0.0,0.0,0.0,0.0,0.0,0.0,0.1494720299416468,0,0.050773051146078704,-0.004403500068983261,0,0,0,0
1.875,3.462080393111424,-0.0,-0.0,-0.0,-0.21761172442623264,0.1392715036327889,-0.024759378423606915,0.0,-2.596560294833568,-0.0,-0.0,-0.0,-0.1632087933196745,0.10445362772459167,0.018569533817705187,-0.0,-1.731040196555712,-0.0,-0.0,-0.0,-0.10880586221311632,-0.06963575181639445,0.012379689211803458,0.0,0.850527970058353,0,0.050773051146078704,-0.004403500068983261,0,0,0,0
