5, 50, 16, 46, 35, 16
5, 50, 16, 50, 28, 20
5, 50, 16, 51, 35, 16
5, 50, 16, 51, 61, 13
5, 50, 16, 52, 34, 16
5, 50, 16, 52, 62, 13
5, 50, 16, 53, 33, 16
5, 50, 16, 53, 58, 21
5, 50, 16, 54, 59, 21
5, 50, 16, 55, 60, 20
5, 50, 16, 59, 60, 20
5, 53, 16, 2, 2, 1
5, 53, 16, 10, 51, 16
5, 53, 16, 11, 50, 16
5, 53, 16, 11, 53, 15
5, 53, 16, 12, 52, 15
5, 53, 16, 31, 53, 9
5, 53, 16, 33, 101, 17
5, 53, 16, 40, 96, 17
5, 53, 16, 49, 29, 16
5, 54, 15, 2, 2, 1
5, 54, 15, 33, 102, 12
6, 49, 16, 2, 2, 1
6, 49, 16, 25, 55, 14
6, 49, 16, 34, 57, 14
6, 49, 16, 32, 59, 24
6, 49, 16, 37, 61, 24
6, 49, 16, 51, 66, 13
6, 49, 16, 52, 65, 13
6, 49, 16, 50, 66, 26
6, 49, 16, 54, 23, 28
6, 49, 16, 57, 67, 26
6, 49, 16, 56, 27, 24
8, 53, 16, 4, 50, 15
6, 55, 15, 2, 2, 1
6, 55, 15, 13, 51, 15
6, 55, 15, 28, 72, 17
6, 55, 15, 29, 51, 4
6, 55, 15, 31, 50, 9
6, 55, 15, 32, 50, 21
6, 55, 15, 35, 50, 21
6, 55, 15, 41, 98, 17
7, 47, 15, 2, 2, 1
7, 47, 15, 33, 38, 7
7, 47, 15, 31, 60, 24
7, 47, 15, 36, 37, 3
7, 47, 15, 36, 45, 14
7, 47, 15, 38, 45, 4
7, 47, 15, 41, 45, 3
7, 47, 15, 41, 45, 3
7, 47, 15, 45, 33, 5
7, 47, 15, 45, 33, 5
7, 47, 15, 46, 44, 16
7, 47, 15, 47, 43, 16
7, 47, 15, 51, 43, 16
7, 47, 15, 52, 44, 16
7, 47, 15, 53, 45, 16
7, 47, 15, 55, 22, 28
7, 47, 15, 56, 22, 24
7, 48, 16, 2, 2, 1
7, 48, 16, 40, 34, 3
7, 48, 16, 50, 67, 13
9, 52, 16, 5, 49, 15
9, 55, 15, 4, 53, 15
7, 56, 3, 4, 50, 15
8, 46, 15, 2, 2, 1
8, 46, 15, 30, 61, 24
8, 46, 15, 35, 46, 14
8, 46, 15, 35, 46, 19
8, 46, 15, 38, 46, 19
8, 46, 15, 39, 46, 18
8, 46, 15, 39, 47, 19
8, 46, 15, 40, 47, 18
8, 46, 15, 42, 47, 5
8, 46, 15, 44, 35, 3
8, 46, 15, 46, 47, 5
8, 46, 15, 45, 46, 5
8, 46, 15, 46, 47, 16
8, 46, 15, 54, 29, 5
8, 47, 16, 2, 2, 1
8, 47, 16, 25, 58, 14
10, 51, 16, 5, 53, 16
10, 54, 15, 5, 50, 16
8, 58, 6, 4, 50, 15
8, 58, 6, 33, 106, 14
9, 45, 3, 2, 2, 1
9, 45, 3, 21, 56, 9
9, 45, 3, 27, 62, 20
9, 45, 3, 26, 59, 14
9, 45, 3, 28, 63, 20
9, 45, 3, 27, 60, 14
9, 45, 3, 28, 61, 14
9, 45, 3, 29, 62, 14
9, 45, 3, 34, 47, 19
9, 45, 3, 37, 48, 20
9, 45, 3, 47, 48, 16
9, 46, 16, 2, 2, 1
9, 46, 16, 58, 21, 24
11, 50, 16, 5, 53, 16
11, 53, 15, 5, 53, 16
9, 59, 6, 4, 50, 15
10, 44, 4, 2, 2, 1
10, 44, 4, 30, 65, 24
10, 44, 4, 31, 66, 24
10, 44, 4, 32, 49, 20
10, 44, 4, 32, 67, 24
10, 44, 4, 33, 48, 20
10, 44, 4, 33, 68, 24
10, 44, 4, 35, 73, 18
10, 44, 4, 38, 49, 20
10, 44, 4, 36, 72, 18
10, 44, 4, 37, 72, 21
10, 44, 4, 38, 73, 21
10, 44, 4, 39, 74, 21
10, 44, 4, 47, 48, 5
10, 44, 4, 53, 49, 16
12, 46, 16, 2, 2, 1
12, 46, 16, 38, 35, 3
12, 46, 16, 41, 78, 18
12, 46, 16, 63, 27, 24
12, 49, 16, 2, 2, 1
12, 49, 16, 22, 54, 6
12, 49, 16, 23, 55, 6
12, 49, 16, 29, 62, 9
12, 49, 16, 52, 27, 5
12, 52, 15, 5, 53, 16
10, 60, 6, 4, 50, 15
10, 60, 6, 33, 110, 14
11, 43, 4, 2, 2, 1
11, 43, 4, 36, 51, 21
11, 43, 4, 45, 36, 5
11, 43, 4, 48, 49, 16
11, 43, 4, 50, 49, 16
13, 47, 15, 2, 2, 1
13, 47, 15, 64, 26, 24
13, 51, 15, 6, 55, 15
11, 61, 6, 4, 53, 15
12, 42, 4, 2, 2, 1
12, 42, 4, 40, 48, 19
12, 42, 4, 41, 48, 5
12, 42, 4, 46, 37, 5
12, 42, 4, 46, 49, 16
12, 42, 4, 64, 26, 14
12, 42, 4, 64, 52, 6
12, 57, 22, 4, 50, 15
12, 57, 22, 41, 101, 17
12, 57, 22, 48, 94, 17
12, 57, 22, 52, 96, 22
12, 60, 22, 4, 50, 15
12, 60, 22, 54, 60, 6
12, 60, 22, 56, 93, 22
12, 60, 22, 58, 60, 6
12, 62, 5, 4, 53, 15
13, 55, 22, 4, 50, 15
13, 61, 22, 4, 50, 15
13, 61, 22, 34, 111, 14
13, 61, 22, 40, 87, 14
13, 61, 22, 58, 94, 22
13, 63, 5, 4, 53, 15
14, 41, 4, 2, 2, 1
14, 41, 4, 30, 52, 4
14, 41, 4, 34, 56, 4
14, 41, 4, 35, 57, 4
14, 41, 4, 36, 58, 4
14, 41, 4, 54, 50, 5
14, 41, 4, 56, 52, 21
14, 41, 4, 64, 53, 19
14, 54, 22, 4, 50, 15
14, 64, 5, 4, 53, 15
17, 41, 4, 2, 2, 1
17, 41, 4, 33, 56, 14
17, 41, 4, 37, 60, 6
17, 41, 4, 38, 61, 6
17, 41, 4, 38, 60, 6
17, 41, 4, 41, 48, 4
17, 41, 4, 44, 67, 6
17, 41, 4, 45, 68, 21
17, 41, 4, 44, 66, 6
17, 41, 4, 46, 69, 4
17, 41, 4, 45, 67, 13
17, 41, 4, 46, 68, 13
17, 41, 4, 47, 69, 9
17, 41, 4, 48, 70, 3
17, 41, 4, 50, 72, 26
17, 41, 4, 52, 74, 3
17, 41, 4, 53, 75, 7
17, 41, 4, 57, 53, 21
17, 41, 4, 57, 78, 15
17, 41, 4, 57, 79, 13
17, 41, 4, 58, 52, 5
15, 52, 22, 2, 2, 1
15, 52, 22, 19, 58, 22
15, 52, 22, 20, 56, 22
15, 52, 22, 21, 53, 6
15, 52, 22, 26, 54, 14
15, 52, 22, 36, 68, 24
15, 52, 22, 37, 55, 10
15, 52, 22, 37, 66, 24
15, 52, 22, 37, 54, 15
15, 52, 22, 45, 55, 15
15, 52, 22, 44, 55, 16
15, 52, 22, 48, 55, 16
15, 52, 22, 46, 59, 13
15, 52, 22, 49, 59, 13
15, 52, 22, 50, 60, 13
15, 52, 22, 52, 53, 21
15, 52, 22, 52, 57, 21
15, 52, 22, 53, 52, 21
15, 52, 22, 55, 88, 17
15, 52, 22, 53, 93, 22
15, 52, 22, 57, 72, 26
15, 52, 22, 59, 59, 21
15, 52, 22, 57, 67, 11
15, 52, 22, 61, 67, 11
15, 52, 22, 62, 68, 11
15, 52, 22, 63, 69, 11
15, 52, 22, 66, 69, 12
15, 52, 22, 69, 53, 19
15, 52, 22, 67, 69, 14
15, 52, 22, 68, 68, 14
17, 61, 22, 16, 47, 25
15, 62, 6, 4, 53, 15
15, 65, 5, 4, 53, 15
16, 47, 25, 2, 2, 1
16, 47, 25, 17, 61, 22
16, 47, 25, 18, 60, 22
16, 47, 25, 23, 51, 25
16, 47, 25, 50, 25, 20
16, 47, 25, 48, 90, 17
16, 47, 25, 49, 89, 17
16, 47, 25, 50, 88, 17
16, 47, 25, 53, 36, 5
16, 47, 25, 53, 42, 5
16, 47, 25, 54, 34, 5
16, 47, 25, 64, 21, 24
16, 47, 25, 67, 27, 14
16, 47, 25, 71, 54, 19
16, 52, 25, 4, 50, 15
16, 52, 25, 44, 60, 6
16, 52, 25, 44, 61, 6
16, 52, 25, 53, 61, 9
18, 60, 22, 16, 47, 25
16, 61, 9, 24, 47, 4
16, 65, 9, 4, 53, 15
16, 66, 5, 4, 53, 15
19, 42, 4, 2, 2, 1
19, 42, 4, 58, 79, 15
19, 42, 4, 58, 80, 13
19, 42, 4, 59, 79, 16
17, 46, 25, 2, 2, 1
17, 46, 25, 59, 55, 21
17, 53, 25, 4, 50, 15
17, 53, 25, 32, 68, 5
19, 58, 22, 15, 52, 22
17, 60, 9, 24, 47, 4
17, 66, 9, 4, 53, 15
17, 67, 5, 4, 53, 15
20, 43, 4, 2, 2, 1
20, 43, 4, 74, 55, 6
20, 53, 22, 4, 50, 15
20, 53, 22, 58, 93, 14
20, 56, 22, 15, 52, 22
18, 59, 9, 24, 47, 4
18, 68, 5, 4, 53, 15
21, 44, 4, 2, 2, 1
21, 44, 4, 33, 75, 16
19, 45, 25, 2, 2, 1
19, 45, 25, 39, 53, 19
19, 45, 25, 40, 52, 19
19, 45, 25, 46, 41, 5
19, 45, 25, 49, 68, 13
19, 45, 25, 50, 54, 16
19, 45, 25, 58, 54, 21
19, 45, 25, 59, 50, 3
19, 45, 25, 63, 72, 11
19, 45, 25, 69, 51, 6
19, 45, 25, 69, 67, 14
19, 45, 25, 72, 55, 19
19, 45, 25, 72, 59, 19
21, 53, 25, 4, 50, 15
21, 53, 6, 15, 52, 22
19, 58, 9, 24, 47, 4
19, 69, 5, 4, 53, 15
22, 45, 25, 2, 2, 1
22, 45, 25, 28, 67, 20
22, 45, 25, 28, 67, 17
22, 45, 25, 29, 68, 17
22, 45, 25, 29, 71, 17
22, 45, 25, 30, 70, 5
22, 45, 25, 31, 69, 5
22, 45, 25, 32, 76, 16
22, 45, 25, 34, 74, 18
22, 45, 25, 45, 72, 21
22, 45, 25, 44, 50, 16
22, 45, 25, 45, 43, 5
22, 45, 25, 56, 50, 3
22, 45, 25, 67, 73, 14
22, 45, 25, 68, 59, 19
22, 45, 25, 68, 74, 14
22, 45, 25, 72, 27, 14
22, 45, 25, 70, 28, 4
22, 45, 25, 73, 25, 14
22, 45, 25, 72, 20, 24
22, 45, 25, 72, 24, 24
22, 45, 25, 73, 23, 26
22, 45, 25, 73, 24, 25
22, 45, 25, 73, 25, 24
22, 45, 25, 74, 25, 25
22, 45, 25, 74, 26, 20
22, 45, 25, 75, 55, 22
22, 45, 25, 75, 59, 22
22, 45, 25, 76, 45, 14
22, 45, 25, 76, 50, 14
22, 45, 25, 76, 55, 24
22, 45, 25, 76, 59, 24
22, 52, 25, 4, 53, 15
22, 54, 6, 12, 49, 16
20, 57, 9, 24, 47, 4
20, 70, 5, 4, 53, 15
23, 46, 25, 2, 2, 1
23, 46, 25, 23, 62, 20
23, 46, 25, 53, 26, 3
23, 46, 25, 62, 20, 5
23, 46, 25, 71, 66, 6
23, 46, 25, 73, 67, 14
23, 46, 25, 72, 19, 23
23, 46, 25, 74, 24, 26
23, 46, 25, 75, 54, 6
23, 46, 25, 76, 61, 22
23, 46, 25, 77, 44, 14
23, 46, 25, 77, 51, 14
23, 46, 25, 77, 60, 23
23, 51, 25, 16, 47, 25
23, 55, 6, 12, 49, 16
21, 56, 9, 9, 45, 3
21, 71, 5, 4, 53, 15
24, 47, 4, 2, 2, 1
24, 47, 4, 16, 61, 9
24, 47, 4, 17, 60, 9
24, 47, 4, 18, 59, 9
24, 47, 4, 19, 58, 9
24, 47, 4, 20, 57, 9
24, 47, 4, 78, 38, 10
22, 66, 20, 4, 53, 15
22, 69, 20, 4, 50, 15
22, 69, 20, 35, 112, 14
22, 69, 20, 36, 113, 14
22, 69, 20, 39, 113, 14
22, 69, 20, 39, 113, 14
22, 69, 20, 39, 116, 14
22, 69, 20, 40, 117, 14
22, 69, 20, 41, 118, 14
22, 69, 20, 42, 119, 14
22, 69, 20, 45, 119, 14
22, 69, 20, 46, 118, 14
22, 69, 20, 48, 108, 5
22, 69, 20, 46, 119, 14
22, 69, 20, 47, 108, 5
22, 69, 20, 49, 113, 6
22, 69, 20, 47, 117, 14
22, 69, 20, 50, 114, 6
22, 69, 20, 51, 115, 14
22, 69, 20, 50, 105, 9
22, 69, 20, 52, 102, 22
22, 69, 20, 56, 102, 22
22, 69, 20, 57, 101, 22
22, 69, 20, 58, 97, 22
22, 69, 20, 62, 96, 16
22, 69, 20, 62, 99, 16
22, 69, 20, 64, 100, 16
22, 69, 20, 64, 98, 19
22, 69, 20, 67, 96, 16
22, 69, 20, 68, 90, 14
22, 69, 20, 68, 93, 14
22, 69, 20, 68, 97, 16
22, 69, 20, 69, 98, 19
22, 69, 20, 73, 88, 19
22, 69, 20, 73, 91, 20
22, 72, 5, 4, 53, 15
25, 48, 4, 2, 2, 1
23, 62, 20, 23, 46, 25
23, 70, 20, 4, 50, 15
23, 70, 20, 48, 105, 5
23, 70, 20, 46, 109, 5
23, 70, 20, 52, 116, 14
23, 70, 20, 53, 116, 10
23, 70, 20, 69, 98, 7
23, 70, 20, 73, 95, 20
23, 71, 17, 4, 53, 15
23, 73, 5, 4, 53, 15
24, 33, 5, 2, 2, 1
24, 33, 5, 38, 66, 6
24, 33, 5, 62, 7, 6
24, 36, 5, 2, 2, 1
26, 49, 4, 2, 2, 1
26, 49, 4, 37, 44, 4
24, 72, 17, 4, 53, 15
25, 32, 5, 2, 2, 1
25, 32, 5, 38, 67, 6
25, 33, 7, 2, 2, 1
25, 33, 7, 53, 51, 5
25, 33, 7, 57, 53, 5
25, 33, 7, 64, 58, 5
25, 33, 7, 71, 50, 6
25, 33, 7, 74, 50, 6
25, 33, 7, 72, 63, 6
25, 33, 7, 76, 51, 6
25, 33, 7, 76, 55, 6
25, 33, 7, 77, 52, 4
25, 33, 7, 78, 27, 16
25, 33, 7, 78, 44, 10
25, 36, 7, 2, 2, 1
25, 36, 7, 54, 45, 5
25, 36, 7, 76, 34, 5
25, 36, 7, 78, 54, 6
25, 36, 7, 77, 36, 5
25, 36, 7, 77, 42, 5
25, 36, 7, 78, 52, 4
25, 36, 7, 80, 33, 15
25, 37, 6, 2, 2, 1
25, 37, 6, 74, 23, 28
25, 37, 6, 79, 32, 16
27, 50, 4, 2, 2, 1
27, 50, 4, 78, 31, 16
25, 55, 14, 6, 49, 16
25, 58, 14, 8, 47, 16
27, 62, 20, 9, 45, 3
27, 70, 20, 4, 53, 15
27, 70, 20, 37, 67, 6
27, 70, 20, 45, 109, 5
27, 70, 20, 48, 116, 7
27, 70, 20, 68, 104, 19
27, 70, 20, 71, 104, 19
26, 31, 5, 2, 2, 1
26, 32, 7, 2, 2, 1
26, 32, 7, 74, 57, 6
26, 32, 7, 75, 56, 6
26, 32, 7, 73, 56, 6
26, 37, 7, 2, 2, 1
26, 37, 7, 59, 28, 5
26, 37, 7, 77, 24, 26
26, 37, 7, 79, 53, 4
26, 37, 7, 81, 34, 15
26, 38, 6, 2, 2, 1
28, 51, 4, 2, 2, 1
28, 51, 4, 67, 88, 14
26, 54, 14, 15, 52, 22
26, 59, 14, 9, 45, 3
28, 63, 20, 9, 45, 3
28, 67, 20, 22, 45, 25
28, 67, 17, 22, 45, 25
28, 72, 17, 6, 55, 15
27, 30, 5, 2, 2, 1
27, 31, 7, 2, 2, 1
27, 31, 7, 71, 65, 4
27, 31, 7, 78, 53, 4
27, 31, 7, 81, 44, 14
27, 38, 7, 2, 2, 1
27, 38, 7, 81, 46, 19
27, 39, 6, 2, 2, 1
27, 53, 14, 4, 53, 15
27, 60, 14, 9, 45, 3
29, 62, 9, 12, 49, 16
29, 68, 17, 22, 45, 25
29, 71, 17, 22, 45, 25
28, 29, 5, 2, 2, 1
28, 30, 7, 2, 2, 1
28, 30, 7, 42, 52, 15
28, 30, 7, 43, 53, 15
28, 30, 7, 44, 54, 15
28, 30, 7, 46, 58, 5
28, 30, 7, 47, 58, 5
28, 30, 7, 62, 59, 5
28, 38, 14, 2, 2, 1
28, 38, 14, 64, 57, 19
28, 38, 14, 66, 58, 19
28, 38, 14, 77, 23, 28
28, 38, 14, 77, 25, 25
28, 38, 14, 77, 26, 20
28, 38, 14, 78, 23, 26
28, 38, 14, 78, 24, 25
28, 38, 14, 78, 25, 24
28, 38, 14, 79, 24, 24
28, 38, 14, 80, 51, 14
28, 38, 14, 80, 55, 24
28, 38, 14, 81, 50, 14
28, 38, 14, 82, 45, 14
28, 38, 14, 83, 32, 16
28, 38, 14, 83, 38, 10
28, 38, 14, 81, 49, 19
28, 38, 14, 82, 44, 20
28, 38, 14, 82, 49, 20
28, 38, 14, 82, 50, 19
28, 42, 14, 2, 2, 1
28, 42, 14, 74, 20, 28
28, 42, 14, 77, 19, 26
28, 42, 14, 77, 20, 28
28, 42, 14, 79, 25, 10
28, 42, 14, 79, 59, 24
28, 42, 14, 80, 58, 24
28, 42, 14, 80, 61, 22
28, 42, 14, 79, 26, 16
28, 42, 14, 81, 56, 23
28, 47, 4, 2, 2, 1
28, 47, 4, 58, 88, 14
28, 50, 4, 2, 2, 1
30, 53, 14, 4, 53, 15
28, 61, 14, 9, 45, 3
30, 70, 5, 22, 45, 25
29, 28, 5, 2, 2, 1
29, 29, 7, 2, 2, 1
29, 29, 7, 50, 51, 5
29, 43, 14, 2, 2, 1
29, 43, 14, 78, 19, 25
29, 43, 14, 76, 29, 5
29, 43, 14, 77, 28, 5
29, 43, 14, 81, 60, 23
29, 43, 14, 80, 25, 5
29, 43, 14, 82, 26, 16
29, 43, 14, 84, 44, 10
29, 43, 14, 83, 50, 20
29, 43, 14, 83, 51, 19
29, 46, 4, 2, 2, 1
29, 51, 4, 6, 55, 15
31, 54, 14, 4, 53, 15
29, 62, 14, 9, 45, 3
31, 69, 5, 22, 45, 25
30, 27, 5, 2, 2, 1
30, 28, 7, 2, 2, 1
30, 44, 14, 2, 2, 1
30, 44, 14, 73, 20, 26
30, 44, 14, 76, 28, 4
30, 44, 14, 77, 18, 24
30, 44, 14, 81, 24, 5
30, 44, 14, 83, 27, 16
30, 44, 14, 84, 31, 16
30, 44, 14, 84, 37, 5
30, 44, 14, 82, 56, 4
30, 44, 14, 83, 57, 4
30, 44, 14, 84, 51, 20
30, 44, 14, 84, 52, 19
30, 45, 4, 2, 2, 1
30, 52, 4, 14, 41, 4
32, 55, 14, 5, 50, 16
30, 61, 24, 8, 46, 15
30, 65, 24, 10, 44, 4
32, 68, 5, 17, 53, 25
31, 26, 5, 2, 2, 1
31, 26, 5, 64, 21, 14
31, 26, 5, 68, 20, 14
31, 26, 5, 71, 20, 14
31, 26, 5, 74, 19, 26
31, 27, 7, 2, 2, 1
31, 27, 7, 73, 64, 6
31, 27, 7, 73, 64, 6
33, 38, 7, 7, 47, 15
31, 45, 14, 2, 2, 1
31, 45, 14, 61, 51, 3
31, 45, 14, 70, 13, 3
31, 45, 14, 81, 55, 4
31, 45, 14, 84, 28, 16
31, 45, 14, 85, 36, 5
31, 45, 14, 86, 44, 20
31, 45, 14, 85, 55, 19
31, 50, 9, 6, 55, 15
31, 53, 9, 5, 53, 16
33, 56, 14, 17, 41, 4
31, 60, 24, 7, 47, 15
31, 66, 24, 10, 44, 4
31, 77, 16, 4, 53, 15
31, 77, 16, 47, 56, 5
31, 77, 16, 48, 57, 5
31, 77, 16, 49, 56, 5
31, 77, 16, 50, 55, 5
31, 77, 16, 51, 54, 5
31, 77, 16, 79, 94, 20
31, 77, 16, 77, 100, 14
31, 77, 16, 81, 100, 14
31, 81, 16, 4, 53, 15
32, 25, 5, 2, 2, 1
32, 25, 5, 72, 21, 14
32, 25, 5, 78, 20, 26
32, 26, 7, 2, 2, 1
32, 26, 7, 71, 20, 9
32, 26, 7, 72, 65, 6
32, 26, 7, 80, 54, 4
34, 37, 7, 5, 49, 15
32, 46, 14, 2, 2, 1
32, 46, 14, 38, 44, 3
32, 46, 14, 44, 44, 3
32, 46, 14, 57, 20, 6
32, 46, 14, 58, 19, 6
32, 46, 14, 59, 18, 6
32, 46, 14, 68, 7, 3
32, 46, 14, 68, 11, 3
32, 46, 14, 69, 12, 3
32, 46, 14, 73, 19, 25
