Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.875,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3582381415986123,-0.22927241062311188,0.040759539666331,0.0,0.0149992,0.0,0.0,0.0,0.1245111225467614,-0.0796871184299273,0.014166598831987075,0.0,0.0,0,0.0,-0.0,0,0,0,0
58.9990524113189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8855373983608276,0.944573224918216,0.0,0.0,0.0,0.0,0.0,0.0,-0.29278281068993145,0.32830081140259354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0,0,0
1.875,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2270636967.3330545,-220493477.92519525,8920707.528086688,-192472.32965852082,2335.750921426747,-15.116462534079902,-0.040759539666331,-0.0,789194462.7443168,-76635866.6561706,3100527.7753978865,-66896.68977745048,811.8258092750309,5.253956797160989,-0.014166598831987075,0.0,0.0,0,0.0,-0.0,0,0,0,0
